,Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,CVM,CVM Normalized,Customer Segment,Churn Risk,Churn Risk Normalized,Adjusted Customer Status
4312,6080-TCMYC,Male,55,Yes,3,Rosemead,91770,34.065108,-118.082791,4,40,None,Yes,3.52,Yes,Yes,Fiber Optic,56.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.2,3292.3,0.0,0,140.8,3433.1,Stayed,,,0.5100881148418411,0.5273332622677408,High Value,0.8622,0.5747053777035264,Stayed @ Risk
4313,6082-GLJIX,Male,50,No,0,Holtville,92250,32.811001,-115.152865,0,18,Offer D,Yes,31.33,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.25,331.35,0.0,0,563.94,895.29,Stayed,,,0.15505811568439765,0.16030034734350768,Low Value,-0.08839999999999999,0.3600939179121325,Stayed Safe
4314,6082-OQFBA,Male,62,Yes,0,Victorville,92394,34.567058,-117.362329,2,23,Offer D,Yes,24.88,No,No,,,,,,,,,,,One Year,No,Mailed Check,19.65,436.9,0.0,0,572.24,1009.14,Stayed,,,0.25337892531219486,0.2619452039501115,Low Value,-0.7480000000000001,0.21117984377116536,Stayed Safe
4315,6086-ESGRL,Female,53,No,0,Brea,92821,33.930199,-117.862898,0,1,Offer E,Yes,4.67,No,Yes,Fiber Optic,11.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,-7.0,80.15,0.0,0,4.67,84.82,Churned,Attitude,Attitude of support person,0.0036245954692556634,0.0037471364213143934,Low Value,2.1888000000000005,0.8742041811532035,Churned
4316,6087-MVHJH,Female,44,No,0,French Camp,95231,37.873283,-121.292034,0,16,Offer D,Yes,17.8,Yes,Yes,Fiber Optic,5.0,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.45,1422.1,0.0,140,284.8,1846.9,Churned,Other,Don't know,0.22458094413297475,0.23217361563017624,Low Value,1.3052000000000001,0.6747189235562377,Churned
4317,6087-YPWHO,Male,56,Yes,0,Raymond,93653,37.252057,-119.95783,1,72,Offer A,Yes,17.31,Yes,Yes,DSL,17.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,68.15,4808.7,0.0,0,1246.32,6055.02,Stayed,,,0.6257338432872414,0.6468887615511361,High Value,-1.0335,0.14672416128595295,Stayed Safe
4318,6088-BXMRG,Female,59,Yes,1,Cabazon,92230,33.929812,-116.76058,2,32,None,Yes,24.04,Yes,Yes,Fiber Optic,22.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.85,3089.6,0.0,0,769.28,3858.88,Stayed,,,0.41244852739068516,0.4263926587152368,High Value,0.7713,0.5541834108457127,Stayed @ Risk
4319,6092-QZVPP,Male,27,No,0,Fresno,93704,36.799648,-119.801247,0,36,Offer C,Yes,42.51,No,Yes,Cable,52.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,79.2,2854.95,0.0,40,1530.36,4425.31,Stayed,,,0.35425017852530505,0.36622672998095773,Low Value,0.12729999999999997,0.4087912584097168,Stayed Safe
4320,6094-ZIVKX,Female,45,No,0,Inglewood,90302,33.975332,-118.355252,0,68,Offer A,Yes,17.41,No,Yes,Cable,27.0,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,54.45,3674.95,0.0,0,1183.88,4858.83,Stayed,,,0.5496993785800022,0.5682837104781819,High Value,-0.07619999999999982,0.3628482412967896,Stayed Safe
4321,6096-EGVTU,Female,50,Yes,1,San Jose,95120,37.186141,-121.843554,6,64,None,Yes,19.23,Yes,No,,,,,,,,,,,One Year,No,Credit Card,24.9,1595.5,0.0,0,1230.72,2826.22,Stayed,,,0.6737068870021147,0.6964836862455116,High Value,-1.1582,0.11857136406736808,Stayed Safe
4322,6097-EQISJ,Female,41,Yes,0,Los Angeles,90058,34.001617,-118.222274,1,66,Offer A,Yes,48.77,Yes,Yes,Fiber Optic,12.0,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,102.45,6615.15,0.0,130,3218.82,9963.97,Churned,Competitor,Competitor had better devices,0.6249215303589706,0.6460489858065471,High Value,-0.025599999999999984,0.37427191041676067,Churned
4323,6100-FJZDG,Male,49,Yes,0,Olema,94950,38.052209,-122.775567,10,26,None,Yes,45.28,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,20.05,505.9,0.0,0,1177.28,1683.18,Stayed,,,0.5254940157765263,0.5432600085723085,High Value,-0.6843,0.22556102406646497,Stayed Safe
4324,6100-QQHEB,Male,42,Yes,0,San Jose,95121,37.304681,-121.809955,1,17,Offer D,Yes,17.71,Yes,Yes,Fiber Optic,13.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,1515.1,0.0,0,301.07,1816.17,Churned,Other,Moved,0.2678899427752156,0.27694681240744934,Low Value,1.3394,0.6824400596017518,Churned
4325,6101-IMRMM,Male,53,No,0,El Segundo,90245,33.917145,-118.401554,0,6,Offer E,Yes,16.58,No,Yes,Fiber Optic,17.0,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,94.5,575.45,0.0,10,99.48,684.93,Churned,Dissatisfaction,Network reliability,0.1614680097847061,0.16692694825490992,Low Value,1.5542,0.7309342123086647,Churned
4326,6103-BOCOU,Female,37,No,0,San Francisco,94117,37.770533,-122.445121,0,26,Offer C,Yes,20.64,Yes,Yes,Fiber Optic,22.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.7,2193.0,0.0,0,536.64,2729.64,Stayed,,,0.28563994104866525,0.29529690570003114,Low Value,1.2349,0.6588476994626811,Stayed @ Risk
4327,6103-LIANB,Male,49,Yes,1,Westminster,92683,33.752591,-117.993661,3,59,None,Yes,41.09,Yes,Yes,Fiber Optic,16.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,99.5,5861.75,0.0,0,2424.31,8286.06,Stayed,,,0.6346878327925778,0.656145469086116,High Value,-0.030999999999999972,0.3730527836727322,Stayed Safe
4328,6103-QCKFX,Female,36,Yes,3,Big Bar,96010,40.775272,-123.287414,10,44,Offer B,Yes,43.7,No,Yes,DSL,75.0,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,56.25,2419.55,14.78,40,1922.8,4367.57,Stayed,,,0.6959913644858264,0.7195215612076863,High Value,-0.25550000000000006,0.32236871811080503,Stayed Safe
4329,6108-OQZDQ,Female,21,Yes,0,Keene,93531,35.214982,-118.59049,4,4,Offer E,Yes,9.98,Yes,Yes,Fiber Optic,51.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.95,384.5,0.0,0,39.92,424.42,Churned,Attitude,Attitude of service provider,0.2768043127846218,0.2861625609837114,Low Value,1.3154,0.6770217185171805,Churned
4330,6110-OHIHY,Male,33,No,0,Burney,96013,40.946785,-121.719489,0,3,Offer E,Yes,49.76,No,Yes,Fiber Optic,3.0,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,79.25,267.6,0.0,10,149.28,426.88,Churned,Competitor,Competitor offered higher download speeds,0.12191622225260951,0.12603798703241995,Low Value,2.4576000000000002,0.9348896013004017,Churned
4331,6112-KTHFQ,Female,50,No,0,Loleta,95551,40.665952,-124.240051,0,13,Offer D,Yes,21.36,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.3,279.3,0.0,0,277.68,556.98,Stayed,,,0.11990725800325144,0.12396110337140438,Low Value,0.18580000000000002,0.4219984648033593,Stayed Safe
4332,6114-TCFID,Female,47,No,0,Pismo Beach,93449,35.165668,-120.655842,0,29,None,No,,,Yes,Cable,28.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,39.5,1082.75,0.0,0,0.0,1082.75,Stayed,,,0.25698892383426775,0.2656772499281219,Low Value,-0.2093,0.33279902469860473,Stayed Safe
4333,6115-ZTBFQ,Female,56,Yes,0,Alamo,94507,37.855717,-121.994813,6,72,None,No,,,Yes,DSL,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,65.5,4919.7,0.0,0,0.0,4919.7,Stayed,,,0.7790977738550554,0.8054376464739,High Value,-1.2325,0.10179708312638285,Stayed Safe
4334,6116-RFVHN,Female,20,Yes,0,Roseville,95747,38.784329,-121.373245,10,34,Offer C,Yes,35.29,Yes,Yes,Fiber Optic,47.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.45,3414.65,0.0,0,1199.86,4614.51,Stayed,,,0.6789712025215923,0.7019259786568013,High Value,0.517,0.49677157177044284,Stayed @ Risk
4335,6119-SPUDB,Male,40,No,0,Woodland,95695,38.71967,-121.862416,0,46,Offer B,No,,,Yes,DSL,2.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,38.25,1755.35,0.0,0,0.0,1755.35,Stayed,,,0.3751969855812328,0.38788171032159996,High Value,-0.5701999999999999,0.2513207206393643,Stayed Safe
4336,6120-RJKLU,Female,69,Yes,0,Sierra Madre,91024,34.168686,-118.057505,9,62,Offer B,Yes,24.62,No,Yes,DSL,29.0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,79.95,4819.75,0.0,0,1526.44,6346.19,Stayed,,,0.8200731007600965,0.847798274335269,High Value,-1.1158000000000001,0.12814376665011062,Stayed Safe
4337,6121-TNHBO,Female,71,No,0,Sacramento,95822,38.512569,-121.495184,0,63,Offer B,Yes,15.62,Yes,Yes,DSL,18.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,83.0,5243.05,0.0,0,984.06,6227.11,Stayed,,,0.5489821778567847,0.5675422625085653,High Value,-0.6627,0.2304375310425791,Stayed Safe
4338,6121-VZNQB,Female,35,No,0,Bolinas,94924,37.943087,-122.72379,0,1,None,Yes,34.79,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.1,19.1,0.0,0,34.79,53.89,Churned,Competitor,Competitor made better offer,0.03515857605177994,0.03634722328674962,Low Value,0.8619000000000001,0.5746376484399692,Churned
4339,6122-EFVKN,Male,44,No,0,San Diego,92123,32.808814,-117.134694,0,24,None,No,,,Yes,Cable,20.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,35.75,830.8,0.0,0,0.0,830.8,Stayed,,,0.21724691189206435,0.22459163315568706,Low Value,-0.046500000000000014,0.36955343838894655,Stayed Safe
4340,6122-LJADA,Male,31,Yes,1,Lower Lake,95457,38.925545,-122.549083,7,70,None,Yes,2.5,Yes,Yes,Cable,13.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.15,6237.05,0.0,0,175.0,6412.05,Stayed,,,0.8261084908983173,0.8540377099897016,High Value,-1.1193,0.12735359190861067,Stayed Safe
4341,6124-ACRHJ,Female,59,No,0,San Mateo,94403,37.538309,-122.305109,0,1,None,Yes,41.28,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.75,19.75,0.0,0,41.28,61.03,Joined,,,0.035943905070118666,0.03715910284470107,Low Value,0.6889000000000001,0.5355804397886845,Joined @ Risk
4342,6127-ISGTU,Female,34,Yes,0,Garden Valley,95633,38.852544,-120.837669,1,16,None,Yes,6.82,Yes,Yes,Fiber Optic,7.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.95,1378.25,0.0,0,109.12,1487.37,Churned,Attitude,Attitude of support person,0.2516653807319745,0.2601737275576278,Low Value,1.5434999999999999,0.7285185352417933,Churned
4343,6127-IYJOZ,Male,71,No,0,Studio City,91604,34.139082,-118.39275,0,1,None,Yes,40.38,No,Yes,DSL,6.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,45.85,0.0,0,40.38,86.23,Joined,,,0.06747788565264294,0.0697591897101363,Low Value,1.8843999999999999,0.8054815550638911,Joined @ Risk
4344,6128-AQBMT,Male,65,Yes,0,Nicasio,94946,38.065359,-122.665566,8,41,Offer B,No,,,Yes,Cable,9.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,53.95,2215.4,0.0,0,0.0,2215.4,Stayed,,,0.6094594847697541,0.6300641966992334,High Value,-0.41079999999999994,0.28730753600939174,Stayed Safe
4345,6128-CZOMY,Female,43,No,0,Alpine,91901,32.827184,-116.703729,0,1,None,Yes,36.99,No,Yes,Cable,22.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.65,45.65,0.0,0,36.99,82.64,Churned,Competitor,Competitor offered higher download speeds,0.06723624595469256,0.069509380615382,Low Value,2.1583,0.8673183726915608,Churned
4346,6128-DAFVY,Female,58,No,0,Willits,95490,39.492046,-123.375818,0,56,None,No,,,Yes,DSL,23.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,44.85,2564.95,0.0,0,0.0,2564.95,Stayed,,,0.45359363082486287,0.46892880294007533,High Value,0.8232,0.565900573441098,Stayed @ Risk
4347,6131-FOYAS,Male,48,No,0,San Lorenzo,94580,37.676249,-122.132415,0,35,None,Yes,20.61,Yes,Yes,DSL,16.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.6,2094.9,0.0,0,721.35,2816.25,Stayed,,,0.32352723460504124,0.3344650994458786,Low Value,0.7601,0.5516548516729127,Stayed @ Risk
4348,6131-IUNXN,Female,47,Yes,2,Huntington Beach,92646,33.666301,-117.969501,6,19,None,Yes,46.91,No,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,20.2,382.2,0.0,0,891.29,1273.49,Stayed,,,0.3511269456495766,0.36299790630665896,Low Value,-0.2839,0.3159570144940624,Stayed Safe
4349,6131-JLWZM,Female,27,No,0,San Francisco,94131,37.746699,-122.442833,0,13,Offer D,Yes,22.01,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.3,275.4,0.0,0,286.13,561.53,Stayed,,,0.12111545649300333,0.12521014884517584,Low Value,0.18580000000000002,0.4219984648033593,Stayed Safe
4350,6133-OZILE,Female,45,No,0,Santa Monica,90403,34.031529,-118.491156,0,18,Offer D,No,,,Yes,DSL,11.0,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,35.2,607.3,0.0,50,0.0,657.3,Stayed,,,0.17432888159594026,0.18022262265016253,Low Value,0.8193000000000003,0.5650200930148552,Stayed @ Risk
4351,6134-KWTBV,Male,43,No,0,Covina,91724,34.08111,-117.853935,0,62,None,Yes,48.93,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,23.4,1429.65,0.0,0,3033.66,4463.31,Stayed,,,0.4699312943464454,0.48581881302262764,High Value,-0.5324,0.259854607847564,Stayed Safe
4352,6135-OZQVA,Female,46,No,0,Santa Clarita,91350,34.502432,-118.41459,0,7,Offer E,Yes,40.42,Yes,Yes,Cable,17.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.65,404.35,0.0,0,282.94,687.29,Stayed,,,0.11915535499946822,0.12318377990050396,Low Value,1.6346999999999998,0.7491082313631642,Stayed @ Risk
4353,6137-MFAJN,Female,62,No,0,Los Angeles,90008,34.008293,-118.346766,0,48,None,No,,,Yes,Cable,23.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.8,2104.55,0.0,0,0.0,2104.55,Stayed,,,0.39719519273136117,0.41062363667311974,High Value,0.7345999999999999,0.5458978642705558,Stayed @ Risk
4354,6137-NICCO,Female,39,Yes,2,Perris,92571,33.828289,-117.201666,7,6,None,Yes,41.29,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94.05,518.75,0.0,0,247.74,766.49,Stayed,,,0.3801162396562369,0.39296727539127446,High Value,0.5044,0.4939269427010429,Stayed @ Risk
4355,6139-ZZRBQ,Male,79,No,0,Granite Bay,95746,38.749466,-121.184196,0,64,None,Yes,4.99,No,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,20.05,1198.05,0.0,0,319.36,1517.41,Stayed,,,0.47996833644803016,0.49619518918381,High Value,-0.3808,0.2940804623651059,Stayed Safe
4356,6140-QNRQQ,Male,42,No,0,Santa Barbara,93103,34.438581,-119.685368,0,1,Offer E,Yes,17.27,No,Yes,Fiber Optic,10.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,71.55,71.55,0.0,0,17.27,88.82,Churned,Competitor,Competitor had better devices,0.09852858683926645,0.10185965838606292,Low Value,2.7460000000000004,1.0,Churned
4357,6141-OOXUQ,Male,43,No,0,San Bernardino,92411,34.122501,-117.320138,0,1,Offer E,Yes,17.25,No,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,19.65,19.65,0.0,0,17.25,36.9,Churned,Dissatisfaction,Service dissatisfaction,0.035823085221143476,0.03703419829732393,Low Value,1.3289,0.6800695353772519,Churned
4358,6142-VSJQO,Female,27,Yes,3,Homeland,92548,33.761894,-117.120868,0,1,None,Yes,40.42,No,Yes,Cable,59.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.35,44.35,0.0,0,40.42,84.77,Churned,Attitude,Attitude of support person,0.0656655879180151,0.0678856214994791,Low Value,1.993,0.8299995484715761,Churned
4359,6143-JQKEA,Male,34,No,0,Adelanto,92301,34.667815,-117.536183,0,10,None,Yes,15.45,No,Yes,Cable,22.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.8,436.2,0.0,0,154.5,590.7,Stayed,,,0.1307977574182962,0.13521979067887308,Low Value,1.3142,0.676750801462952,Stayed @ Risk
4360,6145-NNPNO,Female,45,No,0,Santa Rosa,95404,38.526941,-122.709096,0,1,Offer E,Yes,9.82,No,Yes,Cable,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.15,44.15,0.0,0,9.82,53.97,Joined,,,0.06542394822006473,0.0676358124047248,Low Value,2.3694,0.9149771978146023,Joined @ Risk
4361,6147-CBCRA,Female,34,Yes,0,Wofford Heights,93285,35.690535,-118.552784,5,33,None,Yes,4.15,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,669.45,0.0,0,136.95,806.4,Stayed,,,0.4182241338587571,0.4323635278881588,High Value,-0.5364000000000001,0.25895155100013545,Stayed Safe
4362,6152-ONASV,Female,49,Yes,0,Landers,92285,34.341737,-116.539416,4,68,Offer A,Yes,41.46,Yes,Yes,DSL,30.0,Yes,No,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,58.25,3975.7,0.0,140,2819.28,6934.98,Stayed,,,0.6795430580935846,0.7025171676211202,High Value,-0.6691999999999999,0.22897006366550773,Stayed Safe
4363,6156-UZDLF,Female,19,No,0,Pleasant Hill,94523,37.95338,-122.076886,0,26,Offer C,Yes,45.09,No,Yes,Fiber Optic,41.0,Yes,No,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card,87.15,2274.1,0.0,20,1172.34,3466.44,Stayed,,,0.29343282130756493,0.3033532490058571,Low Value,0.041399999999999965,0.3893981126111888,Stayed Safe
4364,6158-DWPZT,Male,53,Yes,0,Avery,95224,38.208336,-120.339938,1,9,Offer E,No,,,Yes,DSL,15.0,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,24.1,259.8,0.0,0,0.0,259.8,Churned,Competitor,Competitor offered more data,0.12885072798268477,0.13320693573452558,Low Value,1.2194,0.6553483541788954,Churned
4365,6158-HDPXZ,Male,31,No,0,San Diego,92128,33.000269,-117.072093,0,1,None,No,,,Yes,DSL,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.35,25.35,0.0,0,0.0,25.35,Joined,,,0.04270981661272923,0.04415375749782127,Low Value,1.7113999999999998,0.7664243464126065,Joined @ Risk
4366,6161-ERDGD,Male,57,Yes,3,Santa Maria,93458,34.95934,-120.490081,0,71,Offer A,Yes,23.41,Yes,Yes,DSL,53.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,85.45,6300.85,0.0,0,1662.11,7962.96,Stayed,,,0.6082802923256909,0.6288451379125723,High Value,-0.8225000000000001,0.1943604099878087,Stayed Safe
4367,6161-UUUTA,Male,77,No,0,Stockton,95206,37.902422,-121.440029,0,3,None,Yes,2.98,No,Yes,Fiber Optic,3.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,260.9,0.0,0,8.94,269.84,Churned,Price,Price too high,0.12270155127094824,0.12684986659037142,Low Value,2.2465,0.8872307761773602,Churned
4368,6164-HAQTX,Male,46,No,0,Boonville,95415,39.025867,-123.381544,0,71,None,No,,,Yes,DSL,20.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,53.95,3888.65,0.0,0,0.0,3888.65,Stayed,,,0.5702220398985065,0.5895002054887712,High Value,-0.5965,0.24538312186752154,Stayed Safe
4369,6164-HXUGH,Female,40,Yes,1,Raymond,93653,37.252057,-119.95783,1,6,Offer E,Yes,6.48,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.85,119.3,0.0,0,38.88,158.18,Stayed,,,0.10258912383785898,0.10605747472352177,Low Value,0.3836,0.4666546259087009,Stayed Safe
4370,6166-ILMNY,Female,46,No,0,Tomales,94971,38.240769,-122.901041,0,2,None,Yes,26.44,No,Yes,Fiber Optic,24.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.75,144.55,0.0,0,52.88,197.43,Churned,Competitor,Competitor had better devices,0.10339608307883981,0.10689171578243266,Low Value,2.1313999999999997,0.8612453153926037,Churned
4371,6166-YIPFO,Male,33,Yes,0,Douglas City,96024,40.586588,-122.903677,8,72,Offer A,No,,,Yes,DSL,12.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,64.7,4746.05,0.0,140,0.0,4886.05,Stayed,,,0.8407574776895166,0.8691819522661863,High Value,-1.3120000000000003,0.08384882828374043,Stayed Safe
4372,6168-WFVVF,Female,69,No,0,San Diego,92126,32.886925,-117.152162,0,3,None,Yes,5.54,No,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,235.5,0.0,0,16.62,252.12,Churned,Competitor,Competitor made better offer,0.1111028457693301,0.11485903004216534,Low Value,2.3044000000000002,0.9003025240438884,Churned
4373,6168-YBYNP,Male,19,No,0,Newhall,91321,34.370378,-118.504118,0,59,Offer B,Yes,48.12,Yes,Yes,Fiber Optic,51.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.35,6519.75,0.0,0,2839.08,9358.83,Stayed,,,0.5550655909567437,0.5738313446933528,High Value,0.3863999999999999,0.46728676570190086,Stayed Safe
4374,6169-PGNCD,Female,61,No,0,Westwood,96137,40.271535,-121.018087,0,57,None,Yes,6.45,No,Yes,DSL,3.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,74.3,4166.35,0.0,0,367.65,4534.0,Stayed,,,0.4962173298691827,0.5129935313918033,High Value,-0.5341,0.25947080868740685,Stayed Safe
4375,6169-PPETC,Male,42,Yes,1,Brentwood,94513,37.908242,-121.682472,8,35,None,Yes,47.33,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.5,759.35,0.0,0,1656.55,2415.9,Stayed,,,0.5267917241607929,0.5446015901066277,High Value,-0.95,0.16557547297602387,Stayed Safe
4376,6171-ZTVYB,Male,42,Yes,0,San Diego,92104,32.741499,-117.127409,1,43,None,Yes,26.1,Yes,Yes,DSL,17.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.25,2907.35,6.41,0,1122.3,4023.24,Stayed,,,0.4192129140440367,0.4333857369253775,High Value,0.29119999999999996,0.4457940127331015,Stayed Safe
4377,6172-FECYY,Male,55,Yes,0,Antioch,94509,37.980057,-121.801599,1,49,Offer B,Yes,39.6,Yes,Yes,Fiber Optic,20.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.5,4254.85,0.0,0,1940.4,6195.25,Churned,Competitor,Competitor offered more data,0.48351605760876926,0.499862852316657,High Value,1.0783,0.6234930238858535,Churned
4378,6173-GOLSU,Male,79,Yes,0,Oak View,93022,34.404544,-119.302118,4,67,Offer A,Yes,7.2,Yes,Yes,Fiber Optic,23.0,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,94.65,6079.0,0.0,0,482.4,6561.4,Stayed,,,0.7164792295994264,0.740702083617243,High Value,-0.07610000000000006,0.3628708177179753,Stayed Safe
4379,6173-ITPWD,Male,26,Yes,0,Heber,92249,32.730583,-115.501083,1,47,Offer B,Yes,17.54,Yes,Yes,Fiber Optic,59.0,No,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,83.35,4065.0,0.0,140,824.38,5029.38,Churned,Dissatisfaction,Product dissatisfaction,0.468042122303301,0.483865771523503,High Value,0.8151000000000002,0.5640718833250553,Churned
4380,6174-NRBTZ,Male,44,No,0,Murrieta,92563,33.581045,-117.14719,0,46,None,No,,,Yes,Cable,19.0,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,30.75,1489.3,0.0,0,0.0,1489.3,Stayed,,,0.36613549690809366,0.37851386926831393,Low Value,0.6154000000000001,0.5189867702171851,Stayed @ Risk
4381,6175-IRFIT,Male,32,No,0,Bangor,95914,39.396585,-121.38029,0,5,None,Yes,32.91,No,Yes,Fiber Optic,24.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,78.75,426.35,0.0,10,164.55,600.9,Stayed,,,0.1353966300499871,0.13997414279385098,Low Value,1.2858999999999998,0.670361674267395,Stayed @ Risk
4382,6176-YJWAS,Male,43,Yes,0,Potter Valley,95469,39.408634,-123.045516,1,72,Offer A,Yes,38.3,Yes,Yes,Fiber Optic,3.0,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,97.95,7114.25,0.0,0,2757.6,9871.85,Stayed,,,0.6617381582818476,0.6841103166695257,High Value,-0.40680000000000005,0.2882105928568203,Stayed Safe
4383,6177-PEVRA,Female,58,No,0,Corcoran,93212,36.04533,-119.532424,0,48,None,Yes,13.03,No,Yes,DSL,5.0,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Credit Card,55.5,2627.35,0.0,0,625.44,3252.79,Stayed,,,0.4101229165717064,0.42398842324247443,High Value,-0.14550000000000002,0.34720278141509003,Stayed Safe
